entity	sub_entity	attribute	sub_attribute	value	comment	timestamp
VC20203	76bp		III (Length)	13783801		2015-04-04 11:27:31.233169
VC20203	76bp		III (Depth of Coverage)	17.1413924214		2015-04-04 11:27:31.233169
VC20203	76bp		III (Bases Mapped)	13508382		2015-04-04 11:27:31.233169
VC20265	76bp		I (Breadth of Coverage)	0.985326258519		2015-04-04 11:31:08.985078
VC20265	76bp		I (Sum of Depths)	255220781		2015-04-04 11:31:08.985078
VC20265	76bp		I (Length)	15072434		2015-04-04 11:31:08.985078
VC20265	76bp		I (Depth of Coverage)	16.9329506435		2015-04-04 11:31:08.985078
VC20265	76bp		I (Bases Mapped)	14851265		2015-04-04 11:31:08.985078
VC20265	76bp		nuclear (Depth of Coverage)	16.8121550086		2015-04-04 11:31:08.985078
VC20265	76bp		nuclear (Length)	100272607		2015-04-04 11:31:08.985078
VC20265	76bp		nuclear (Sum of Depths)	1685798612		2015-04-04 11:31:08.985078
VC20265	76bp		nuclear (Breadth of Coverage)	0.989470304687		2015-04-04 11:31:08.985078
VC20265	76bp		nuclear (Bases Mapped)	99216767		2015-04-04 11:31:08.985078
VC20265	76bp		MtDNA (Breadth of Coverage)	0.971654342468		2015-04-04 11:31:08.985078
VC20265	76bp		MtDNA (Sum of Depths)	1986420		2015-04-04 11:31:08.985078
VC20265	76bp		MtDNA (Length)	13794		2015-04-04 11:31:08.985078
VC20265	76bp		MtDNA (Depth of Coverage)	144.006089604		2015-04-04 11:31:08.985078
VC20265	76bp		MtDNA (Bases Mapped)	13403		2015-04-04 11:31:08.985078
VC20265	76bp		II (Breadth of Coverage)	0.987432638972		2015-04-04 11:31:08.985078
VC20265	76bp		II (Sum of Depths)	255793779		2015-04-04 11:31:08.985078
VC20265	76bp		II (Length)	15279421		2015-04-04 11:31:08.985078
VC20265	76bp		II (Depth of Coverage)	16.7410649265		2015-04-04 11:31:08.985078
VC20265	76bp		II (Bases Mapped)	15087399		2015-04-04 11:31:08.985078
VC20265	76bp		genome (mt_ratio)	8.56559373445		2015-04-04 11:31:08.985078
VC20265	76bp		genome (Bases Mapped)	99230170		2015-04-04 11:31:08.985078
VC20265	76bp		genome (Breadth of Coverage)	0.989467854171		2015-04-04 11:31:08.985078
VC20265	76bp		genome (Sum of Depths)	1687785032		2015-04-04 11:31:08.985078
VC20265	76bp		genome (Length)	100286401		2015-04-04 11:31:08.985078
VC20265	76bp		genome (Depth of Coverage)	16.829650034		2015-04-04 11:31:08.985078
VC20265	76bp		V (Breadth of Coverage)	0.992650416886		2015-04-04 11:31:08.985078
VC20265	76bp		V (Sum of Depths)	356134082		2015-04-04 11:31:08.985078
VC20265	76bp		V (Length)	20924180		2015-04-04 11:31:08.985078
VC20265	76bp		V (Depth of Coverage)	17.0202168974		2015-04-04 11:31:08.985078
VC20265	76bp		V (Bases Mapped)	20770396		2015-04-04 11:31:08.985078
VC20265	76bp		X (Breadth of Coverage)	0.997331217631		2015-04-04 11:31:08.985078
VC20265	76bp		X (Sum of Depths)	313211086		2015-04-04 11:31:08.985078
VC20265	76bp		X (Length)	17718942		2015-04-04 11:31:08.985078
VC20265	76bp		X (Depth of Coverage)	17.6766245976		2015-04-04 11:31:08.985078
VC20265	76bp		X (Bases Mapped)	17671654		2015-04-04 11:31:08.985078
VC20265	76bp		IV (Breadth of Coverage)	0.989553058967		2015-04-04 11:31:08.985078
VC20265	76bp		IV (Sum of Depths)	281626076		2015-04-04 11:31:08.985078
VC20265	76bp		IV (Length)	17493829		2015-04-04 11:31:08.985078
VC20265	76bp		IV (Depth of Coverage)	16.0985954533		2015-04-04 11:31:08.985078
VC20265	76bp		IV (Bases Mapped)	17311072		2015-04-04 11:31:08.985078
VC20265	76bp		III (Breadth of Coverage)	0.981222886198		2015-04-04 11:31:08.985078
VC20265	76bp		III (Sum of Depths)	223812808		2015-04-04 11:31:08.985078
VC20265	76bp		III (Length)	13783801		2015-04-04 11:31:08.985078
VC20265	76bp		III (Depth of Coverage)	16.2373795153		2015-04-04 11:31:08.985078
VC20265	76bp		III (Bases Mapped)	13524981		2015-04-04 11:31:08.985078
VC20230	76bp		I (Breadth of Coverage)	0.99692246123		2015-04-04 11:33:14.660479
VC20230	76bp		I (Sum of Depths)	210421735		2015-04-04 11:33:14.660479
VC20230	76bp		I (Length)	15072434		2015-04-04 11:33:14.660479
VC20230	76bp		I (Depth of Coverage)	13.9607003753		2015-04-04 11:33:14.660479
VC20230	76bp		I (Bases Mapped)	15026048		2015-04-04 11:33:14.660479
VC20230	76bp		nuclear (Depth of Coverage)	13.8728181367		2015-04-04 11:33:14.660479
VC20230	76bp		nuclear (Length)	100272607		2015-04-04 11:33:14.660479
VC20230	76bp		nuclear (Sum of Depths)	1391063641		2015-04-04 11:33:14.660479
VC20230	76bp		nuclear (Breadth of Coverage)	0.997188404606		2015-04-04 11:33:14.660479
VC20230	76bp		nuclear (Bases Mapped)	99990681		2015-04-04 11:33:14.660479
VC20230	76bp		MtDNA (Breadth of Coverage)	0.983978541395		2015-04-04 11:33:14.660479
VC20230	76bp		MtDNA (Sum of Depths)	5257778		2015-04-04 11:33:14.660479
VC20230	76bp		MtDNA (Length)	13794		2015-04-04 11:33:14.660479
VC20230	76bp		MtDNA (Depth of Coverage)	381.164129332		2015-04-04 11:33:14.660479
VC20230	76bp		MtDNA (Bases Mapped)	13573		2015-04-04 11:33:14.660479
VC20230	76bp		II (Breadth of Coverage)	0.996462235055		2015-04-04 11:33:14.660479
VC20230	76bp		II (Sum of Depths)	205602838		2015-04-04 11:33:14.660479
VC20230	76bp		II (Length)	15279421		2015-04-04 11:33:14.660479
VC20230	76bp		II (Depth of Coverage)	13.4561930063		2015-04-04 11:33:14.660479
VC20230	76bp		II (Bases Mapped)	15225366		2015-04-04 11:33:14.660479
VC20230	76bp		genome (mt_ratio)	27.4756091788		2015-04-04 11:33:14.660479
VC20230	76bp		genome (Bases Mapped)	100004254		2015-04-04 11:33:14.660479
VC20230	76bp		genome (Breadth of Coverage)	0.997186587641		2015-04-04 11:33:14.660479
VC20230	76bp		genome (Sum of Depths)	1396321419		2015-04-04 11:33:14.660479
VC20230	76bp		genome (Length)	100286401		2015-04-04 11:33:14.660479
VC20230	76bp		genome (Depth of Coverage)	13.9233376118		2015-04-04 11:33:14.660479
VC20230	76bp		V (Breadth of Coverage)	0.997970004081		2015-04-04 11:33:14.660479
VC20230	76bp		V (Sum of Depths)	292880821		2015-04-04 11:33:14.660479
VC20230	76bp		V (Length)	20924180		2015-04-04 11:33:14.660479
VC20230	76bp		V (Depth of Coverage)	13.9972424726		2015-04-04 11:33:14.660479
VC20230	76bp		V (Bases Mapped)	20881704		2015-04-04 11:33:14.660479
VC20230	76bp		X (Breadth of Coverage)	0.998795582716		2015-04-04 11:33:14.660479
VC20230	76bp		X (Sum of Depths)	251188456		2015-04-04 11:33:14.660479
VC20230	76bp		X (Length)	17718942		2015-04-04 11:33:14.660479
VC20230	76bp		X (Depth of Coverage)	14.1762671834		2015-04-04 11:33:14.660479
VC20230	76bp		X (Bases Mapped)	17697601		2015-04-04 11:33:14.660479
VC20230	76bp		IV (Breadth of Coverage)	0.997344092022		2015-04-04 11:33:14.660479
VC20230	76bp		IV (Sum of Depths)	242782732		2015-04-04 11:33:14.660479
VC20230	76bp		IV (Length)	17493829		2015-04-04 11:33:14.660479
VC20230	76bp		IV (Depth of Coverage)	13.8781928187		2015-04-04 11:33:14.660479
VC20230	76bp		IV (Bases Mapped)	17447367		2015-04-04 11:33:14.660479
VC20230	76bp		III (Breadth of Coverage)	0.994834080962		2015-04-04 11:33:14.660479
VC20230	76bp		III (Sum of Depths)	188187059		2015-04-04 11:33:14.660479
VC20230	76bp		III (Length)	13783801		2015-04-04 11:33:14.660479
VC20230	76bp		III (Depth of Coverage)	13.6527695808		2015-04-04 11:33:14.660479
VC20230	76bp		III (Bases Mapped)	13712595		2015-04-04 11:33:14.660479
VC20219	100bp		I (Breadth of Coverage)	0.989691844064		2015-04-04 11:33:05.197386
VC20219	100bp		I (Sum of Depths)	301877820		2015-04-04 11:33:05.197386
VC20219	100bp		I (Length)	15072434		2015-04-04 11:33:05.197386
VC20219	100bp		I (Depth of Coverage)	20.0284718447		2015-04-04 11:33:05.197386
VC20219	100bp		I (Bases Mapped)	14917065		2015-04-04 11:33:05.197386
VC20219	100bp		nuclear (Depth of Coverage)	20.2420066031		2015-04-04 11:33:05.197386
VC20219	100bp		nuclear (Length)	100272607		2015-04-04 11:33:05.197386
VC20219	100bp		nuclear (Sum of Depths)	2029718773		2015-04-04 11:33:05.197386
VC20219	100bp		nuclear (Breadth of Coverage)	0.991978826281		2015-04-04 11:33:05.197386
VC20219	100bp		nuclear (Bases Mapped)	99468303		2015-04-04 11:33:05.197386
VC20219	100bp		MtDNA (Breadth of Coverage)	0.985500942439		2015-04-04 11:33:05.197386
VC20219	100bp		MtDNA (Sum of Depths)	10844078		2015-04-04 11:33:05.197386
VC20219	100bp		MtDNA (Length)	13794		2015-04-04 11:33:05.197386
VC20219	100bp		MtDNA (Depth of Coverage)	786.144555604		2015-04-04 11:33:05.197386
VC20219	100bp		MtDNA (Bases Mapped)	13594		2015-04-04 11:33:05.197386
VC20219	100bp		II (Breadth of Coverage)	0.991191092909		2015-04-04 11:33:05.197386
VC20219	100bp		II (Sum of Depths)	301481062		2015-04-04 11:33:05.197386
VC20219	100bp		II (Length)	15279421		2015-04-04 11:33:05.197386
VC20219	100bp		II (Depth of Coverage)	19.731183662		2015-04-04 11:33:05.197386
VC20219	100bp		II (Bases Mapped)	15144826		2015-04-04 11:33:05.197386
VC20219	100bp		genome (mt_ratio)	38.8372838237		2015-04-04 11:33:05.197386
VC20219	100bp		genome (Bases Mapped)	99481897		2015-04-04 11:33:05.197386
VC20219	100bp		genome (Breadth of Coverage)	0.991977935274		2015-04-04 11:33:05.197386
VC20219	100bp		genome (Sum of Depths)	2040562851		2015-04-04 11:33:05.197386
VC20219	100bp		genome (Length)	100286401		2015-04-04 11:33:05.197386
VC20219	100bp		genome (Depth of Coverage)	20.3473534861		2015-04-04 11:33:05.197386
VC20219	100bp		V (Breadth of Coverage)	0.994421095594		2015-04-04 11:33:05.197386
VC20219	100bp		V (Sum of Depths)	426785604		2015-04-04 11:33:05.197386
VC20219	100bp		V (Length)	20924180		2015-04-04 11:33:05.197386
VC20219	100bp		V (Depth of Coverage)	20.3967660381		2015-04-04 11:33:05.197386
VC20219	100bp		V (Bases Mapped)	20807446		2015-04-04 11:33:05.197386
VC20219	100bp		X (Breadth of Coverage)	0.998205761947		2015-04-04 11:33:05.197386
VC20219	100bp		X (Sum of Depths)	387538755		2015-04-04 11:33:05.197386
VC20219	100bp		X (Length)	17718942		2015-04-04 11:33:05.197386
VC20219	100bp		X (Depth of Coverage)	21.8714387687		2015-04-04 11:33:05.197386
VC20219	100bp		X (Bases Mapped)	17687150		2015-04-04 11:33:05.197386
VC20219	100bp		IV (Breadth of Coverage)	0.991471335406		2015-04-04 11:33:05.197386
VC20219	100bp		IV (Sum of Depths)	346092711		2015-04-04 11:33:05.197386
VC20219	100bp		IV (Length)	17493829		2015-04-04 11:33:05.197386
VC20219	100bp		IV (Depth of Coverage)	19.7837026417		2015-04-04 11:33:05.197386
VC20219	100bp		IV (Bases Mapped)	17344630		2015-04-04 11:33:05.197386
VC20219	100bp		III (Breadth of Coverage)	0.984284813746		2015-04-04 11:33:05.197386
VC20219	100bp		III (Sum of Depths)	265942821		2015-04-04 11:33:05.197386
VC20219	100bp		III (Length)	13783801		2015-04-04 11:33:05.197386
VC20219	100bp		III (Depth of Coverage)	19.2938668369		2015-04-04 11:33:05.197386
VC20219	100bp		III (Bases Mapped)	13567186		2015-04-04 11:33:05.197386
VC20202	76bp		I (Breadth of Coverage)	0.981781243826		2015-04-04 11:39:37.307967
VC20202	76bp		I (Sum of Depths)	281680103		2015-04-04 11:39:37.307967
VC20202	76bp		I (Length)	15072434		2015-04-04 11:39:37.307967
VC20202	76bp		I (Depth of Coverage)	18.6884283587		2015-04-04 11:39:37.307967
VC20202	76bp		I (Bases Mapped)	14797833		2015-04-04 11:39:37.307967
VC20202	76bp		nuclear (Depth of Coverage)	17.4483672395		2015-04-04 11:39:37.307967
VC20202	76bp		nuclear (Length)	100272607		2015-04-04 11:39:37.307967
VC20202	76bp		nuclear (Sum of Depths)	1749593271		2015-04-04 11:39:37.307967
VC20202	76bp		nuclear (Breadth of Coverage)	0.986057657801		2015-04-04 11:39:37.307967
VC20202	76bp		nuclear (Bases Mapped)	98874572		2015-04-04 11:39:37.307967
VC20202	76bp		MtDNA (Breadth of Coverage)	0.979266347687		2015-04-04 11:39:37.307967
VC20202	76bp		MtDNA (Sum of Depths)	1681934		2015-04-04 11:39:37.307967
VC20202	76bp		MtDNA (Length)	13794		2015-04-04 11:39:37.307967
VC20202	76bp		MtDNA (Depth of Coverage)	121.932289401		2015-04-04 11:39:37.307967
VC20202	76bp		MtDNA (Bases Mapped)	13508		2015-04-04 11:39:37.307967
VC20202	76bp		II (Breadth of Coverage)	0.985386880825		2015-04-04 11:39:37.307967
VC20202	76bp		II (Sum of Depths)	274591094		2015-04-04 11:39:37.307967
VC20202	76bp		II (Length)	15279421		2015-04-04 11:39:37.307967
VC20202	76bp		II (Depth of Coverage)	17.9713023157		2015-04-04 11:39:37.307967
VC20202	76bp		II (Bases Mapped)	15056141		2015-04-04 11:39:37.307967
VC20202	76bp		genome (mt_ratio)	6.98817761727		2015-04-04 11:39:37.307967
VC20202	76bp		genome (Bases Mapped)	98888080		2015-04-04 11:39:37.307967
VC20202	76bp		genome (Breadth of Coverage)	0.986056723683		2015-04-04 11:39:37.307967
VC20202	76bp		genome (Sum of Depths)	1751275205		2015-04-04 11:39:37.307967
VC20202	76bp		genome (Length)	100286401		2015-04-04 11:39:37.307967
VC20202	76bp		genome (Depth of Coverage)	17.462738592		2015-04-04 11:39:37.307967
VC20202	76bp		V (Breadth of Coverage)	0.988944035083		2015-04-04 11:39:37.307967
VC20202	76bp		V (Sum of Depths)	353509881		2015-04-04 11:39:37.307967
VC20202	76bp		V (Length)	20924180		2015-04-04 11:39:37.307967
VC20202	76bp		V (Depth of Coverage)	16.894802138		2015-04-04 11:39:37.307967
VC20202	76bp		V (Bases Mapped)	20692843		2015-04-04 11:39:37.307967
VC20202	76bp		X (Breadth of Coverage)	0.996162355518		2015-04-04 11:39:37.307967
VC20202	76bp		X (Sum of Depths)	325319274		2015-04-04 11:39:37.307967
VC20202	76bp		X (Length)	17718942		2015-04-04 11:39:37.307967
VC20202	76bp		X (Depth of Coverage)	18.3599717184		2015-04-04 11:39:37.307967
VC20202	76bp		X (Bases Mapped)	17650943		2015-04-04 11:39:37.307967
VC20202	76bp		IV (Breadth of Coverage)	0.983555229676		2015-04-04 11:39:37.307967
VC20202	76bp		IV (Sum of Depths)	278058056		2015-04-04 11:39:37.307967
VC20202	76bp		IV (Length)	17493829		2015-04-04 11:39:37.307967
VC20202	76bp		IV (Depth of Coverage)	15.8946366745		2015-04-04 11:39:37.307967
VC20202	76bp		IV (Bases Mapped)	17206147		2015-04-04 11:39:37.307967
VC20202	76bp		III (Breadth of Coverage)	0.977282318571		2015-04-04 11:39:37.307967
VC20202	76bp		III (Sum of Depths)	236434863		2015-04-04 11:39:37.307967
VC20202	76bp		III (Length)	13783801		2015-04-04 11:39:37.307967
VC20202	76bp		III (Depth of Coverage)	17.1530960872		2015-04-04 11:39:37.307967
VC20202	76bp		III (Bases Mapped)	13470665		2015-04-04 11:39:37.307967
VC20201	76bp		I (Breadth of Coverage)	0.976320679195		2015-04-04 11:43:51.200604
VC20201	76bp		I (Sum of Depths)	267009698		2015-04-04 11:43:51.200604
VC20201	76bp		I (Length)	15072434		2015-04-04 11:43:51.200604
VC20201	76bp		I (Depth of Coverage)	17.7151014892		2015-04-04 11:43:51.200604
VC20201	76bp		I (Bases Mapped)	14715529		2015-04-04 11:43:51.200604
VC20201	76bp		nuclear (Depth of Coverage)	16.1577002281		2015-04-04 11:43:51.200604
VC20201	76bp		nuclear (Length)	100272607		2015-04-04 11:43:51.200604
VC20201	76bp		nuclear (Sum of Depths)	1620174725		2015-04-04 11:43:51.200604
VC20201	76bp		nuclear (Breadth of Coverage)	0.98188436449		2015-04-04 11:43:51.200604
VC20201	76bp		nuclear (Bases Mapped)	98456105		2015-04-04 11:43:51.200604
VC20201	76bp		MtDNA (Breadth of Coverage)	0.988908220966		2015-04-04 11:43:51.200604
VC20201	76bp		MtDNA (Sum of Depths)	1602756		2015-04-04 11:43:51.200604
VC20201	76bp		MtDNA (Length)	13794		2015-04-04 11:43:51.200604
VC20201	76bp		MtDNA (Depth of Coverage)	116.192257503		2015-04-04 11:43:51.200604
VC20201	76bp		MtDNA (Bases Mapped)	13641		2015-04-04 11:43:51.200604
VC20201	76bp		II (Breadth of Coverage)	0.981561801327		2015-04-04 11:43:51.200604
VC20201	76bp		II (Sum of Depths)	256253764		2015-04-04 11:43:51.200604
VC20201	76bp		II (Length)	15279421		2015-04-04 11:43:51.200604
VC20201	76bp		II (Depth of Coverage)	16.7711697976		2015-04-04 11:43:51.200604
VC20201	76bp		II (Bases Mapped)	14997696		2015-04-04 11:43:51.200604
VC20201	76bp		genome (mt_ratio)	7.19113833421		2015-04-04 11:43:51.200604
VC20201	76bp		genome (Bases Mapped)	98469746		2015-04-04 11:43:51.200604
VC20201	76bp		genome (Breadth of Coverage)	0.981885330594		2015-04-04 11:43:51.200604
VC20201	76bp		genome (Sum of Depths)	1621777481		2015-04-04 11:43:51.200604
VC20201	76bp		genome (Length)	100286401		2015-04-04 11:43:51.200604
VC20201	76bp		genome (Depth of Coverage)	16.171459588		2015-04-04 11:43:51.200604
VC20201	76bp		V (Breadth of Coverage)	0.985665435874		2015-04-04 11:43:51.200604
VC20201	76bp		V (Sum of Depths)	325768573		2015-04-04 11:43:51.200604
VC20201	76bp		V (Length)	20924180		2015-04-04 11:43:51.200604
VC20201	76bp		V (Depth of Coverage)	15.5690006968		2015-04-04 11:43:51.200604
VC20201	76bp		V (Bases Mapped)	20624241		2015-04-04 11:43:51.200604
VC20201	76bp		X (Breadth of Coverage)	0.994297966549		2015-04-04 11:43:51.200604
VC20201	76bp		X (Sum of Depths)	295658165		2015-04-04 11:43:51.200604
VC20201	76bp		X (Length)	17718942		2015-04-04 11:43:51.200604
VC20201	76bp		X (Depth of Coverage)	16.6859942879		2015-04-04 11:43:51.200604
VC20201	76bp		X (Bases Mapped)	17617908		2015-04-04 11:43:51.200604
VC20201	76bp		IV (Breadth of Coverage)	0.978343677648		2015-04-04 11:43:51.200604
VC20201	76bp		IV (Sum of Depths)	254382152		2015-04-04 11:43:51.200604
VC20201	76bp		IV (Length)	17493829		2015-04-04 11:43:51.200604
VC20201	76bp		IV (Depth of Coverage)	14.5412506319		2015-04-04 11:43:51.200604
VC20201	76bp		IV (Bases Mapped)	17114977		2015-04-04 11:43:51.200604
VC20201	76bp		III (Breadth of Coverage)	0.971122116461		2015-04-04 11:43:51.200604
VC20201	76bp		III (Sum of Depths)	221102373		2015-04-04 11:43:51.200604
VC20201	76bp		III (Length)	13783801		2015-04-04 11:43:51.200604
VC20201	76bp		III (Depth of Coverage)	16.0407403589		2015-04-04 11:43:51.200604
VC20201	76bp		III (Bases Mapped)	13385754		2015-04-04 11:43:51.200604
VC20210	76bp		I (Breadth of Coverage)	0.98184885069		2015-04-04 11:45:29.203590
VC20210	76bp		I (Sum of Depths)	241211841		2015-04-04 11:45:29.203590
VC20210	76bp		I (Length)	15072434		2015-04-04 11:45:29.203590
VC20210	76bp		I (Depth of Coverage)	16.0035095194		2015-04-04 11:45:29.203590
VC20210	76bp		I (Bases Mapped)	14798852		2015-04-04 11:45:29.203590
VC20210	76bp		nuclear (Depth of Coverage)	15.6291570538		2015-04-04 11:45:29.203590
VC20210	76bp		nuclear (Length)	100272607		2015-04-04 11:45:29.203590
VC20210	76bp		nuclear (Sum of Depths)	1567176323		2015-04-04 11:45:29.203590
VC20210	76bp		nuclear (Breadth of Coverage)	0.987153779696		2015-04-04 11:45:29.203590
VC20210	76bp		nuclear (Bases Mapped)	98984483		2015-04-04 11:45:29.203590
VC20210	76bp		MtDNA (Breadth of Coverage)	0.982093663912		2015-04-04 11:45:29.203590
VC20210	76bp		MtDNA (Sum of Depths)	2561816		2015-04-04 11:45:29.203590
VC20210	76bp		MtDNA (Length)	13794		2015-04-04 11:45:29.203590
VC20210	76bp		MtDNA (Depth of Coverage)	185.719588227		2015-04-04 11:45:29.203590
VC20210	76bp		MtDNA (Bases Mapped)	13547		2015-04-04 11:45:29.203590
VC20210	76bp		II (Breadth of Coverage)	0.984983593292		2015-04-04 11:45:29.203590
VC20210	76bp		II (Sum of Depths)	237887570		2015-04-04 11:45:29.203590
VC20210	76bp		II (Length)	15279421		2015-04-04 11:45:29.203590
VC20210	76bp		II (Depth of Coverage)	15.5691482027		2015-04-04 11:45:29.203590
VC20210	76bp		II (Bases Mapped)	15049979		2015-04-04 11:45:29.203590
VC20210	76bp		genome (mt_ratio)	11.8828921859		2015-04-04 11:45:29.203590
VC20210	76bp		genome (Bases Mapped)	98998030		2015-04-04 11:45:29.203590
VC20210	76bp		genome (Breadth of Coverage)	0.987153083697		2015-04-04 11:45:29.203590
VC20210	76bp		genome (Sum of Depths)	1569738139		2015-04-04 11:45:29.203590
VC20210	76bp		genome (Length)	100286401		2015-04-04 11:45:29.203590
VC20210	76bp		genome (Depth of Coverage)	15.6525523236		2015-04-04 11:45:29.203590
VC20210	76bp		V (Breadth of Coverage)	0.990909464552		2015-04-04 11:45:29.203590
VC20210	76bp		V (Sum of Depths)	328708413		2015-04-04 11:45:29.203590
VC20210	76bp		V (Length)	20924180		2015-04-04 11:45:29.203590
VC20210	76bp		V (Depth of Coverage)	15.7095003484		2015-04-04 11:45:29.203590
VC20210	76bp		V (Bases Mapped)	20733968		2015-04-04 11:45:29.203590
VC20210	76bp		X (Breadth of Coverage)	0.997151466493		2015-04-04 11:45:29.203590
VC20210	76bp		X (Sum of Depths)	291384273		2015-04-04 11:45:29.203590
VC20210	76bp		X (Length)	17718942		2015-04-04 11:45:29.203590
VC20210	76bp		X (Depth of Coverage)	16.444789593		2015-04-04 11:45:29.203590
VC20210	76bp		X (Bases Mapped)	17668469		2015-04-04 11:45:29.203590
VC20210	76bp		IV (Breadth of Coverage)	0.987277628014		2015-04-04 11:45:29.203590
VC20210	76bp		IV (Sum of Depths)	260542358		2015-04-04 11:45:29.203590
VC20210	76bp		IV (Length)	17493829		2015-04-04 11:45:29.203590
VC20210	76bp		IV (Depth of Coverage)	14.8933865765		2015-04-04 11:45:29.203590
VC20210	76bp		IV (Bases Mapped)	17271266		2015-04-04 11:45:29.203590
VC20210	76bp		III (Breadth of Coverage)	0.976649982106		2015-04-04 11:45:29.203590
VC20210	76bp		III (Sum of Depths)	207441868		2015-04-04 11:45:29.203590
VC20210	76bp		III (Length)	13783801		2015-04-04 11:45:29.203590
VC20210	76bp		III (Depth of Coverage)	15.0496853517		2015-04-04 11:45:29.203590
VC20210	76bp		III (Bases Mapped)	13461949		2015-04-04 11:45:29.203590
VC20211	76bp		I (Breadth of Coverage)	0.984061831022		2015-04-04 11:46:10.535838
VC20211	76bp		I (Sum of Depths)	257345578		2015-04-04 11:46:10.535838
VC20211	76bp		I (Length)	15072434		2015-04-04 11:46:10.535838
VC20211	76bp		I (Depth of Coverage)	17.0739230306		2015-04-04 11:46:10.535838
VC20211	76bp		I (Bases Mapped)	14832207		2015-04-04 11:46:10.535838
VC20211	76bp		nuclear (Depth of Coverage)	17.49077978		2015-04-04 11:46:10.535838
VC20211	76bp		nuclear (Length)	100272607		2015-04-04 11:46:10.535838
VC20211	76bp		nuclear (Sum of Depths)	1753846087		2015-04-04 11:46:10.535838
VC20211	76bp		nuclear (Breadth of Coverage)	0.988053397275		2015-04-04 11:46:10.535838
VC20211	76bp		nuclear (Bases Mapped)	99074690		2015-04-04 11:46:10.535838
VC20211	76bp		MtDNA (Breadth of Coverage)	0.972161809482		2015-04-04 11:46:10.535838
VC20211	76bp		MtDNA (Sum of Depths)	4466873		2015-04-04 11:46:10.535838
VC20211	76bp		MtDNA (Length)	13794		2015-04-04 11:46:10.535838
VC20211	76bp		MtDNA (Depth of Coverage)	323.827243729		2015-04-04 11:46:10.535838
VC20211	76bp		MtDNA (Bases Mapped)	13410		2015-04-04 11:46:10.535838
VC20211	76bp		II (Breadth of Coverage)	0.986708658659		2015-04-04 11:46:10.535838
VC20211	76bp		II (Sum of Depths)	260612383		2015-04-04 11:46:10.535838
VC20211	76bp		II (Length)	15279421		2015-04-04 11:46:10.535838
VC20211	76bp		II (Depth of Coverage)	17.0564305414		2015-04-04 11:46:10.535838
VC20211	76bp		II (Bases Mapped)	15076337		2015-04-04 11:46:10.535838
VC20211	76bp		genome (mt_ratio)	18.5141684821		2015-04-04 11:46:10.535838
VC20211	76bp		genome (Bases Mapped)	99088100		2015-04-04 11:46:10.535838
VC20211	76bp		genome (Breadth of Coverage)	0.98805121145		2015-04-04 11:46:10.535838
VC20211	76bp		genome (Sum of Depths)	1758312960		2015-04-04 11:46:10.535838
VC20211	76bp		genome (Length)	100286401		2015-04-04 11:46:10.535838
VC20211	76bp		genome (Depth of Coverage)	17.5329151557		2015-04-04 11:46:10.535838
VC20211	76bp		V (Breadth of Coverage)	0.99191724598		2015-04-04 11:46:10.535838
VC20211	76bp		V (Sum of Depths)	373183356		2015-04-04 11:46:10.535838
VC20211	76bp		V (Length)	20924180		2015-04-04 11:46:10.535838
VC20211	76bp		V (Depth of Coverage)	17.8350289474		2015-04-04 11:46:10.535838
VC20211	76bp		V (Bases Mapped)	20755055		2015-04-04 11:46:10.535838
VC20211	76bp		X (Breadth of Coverage)	0.995253102584		2015-04-04 11:46:10.535838
VC20211	76bp		X (Sum of Depths)	334503290		2015-04-04 11:46:10.535838
VC20211	76bp		X (Length)	17718942		2015-04-04 11:46:10.535838
VC20211	76bp		X (Depth of Coverage)	18.8782879926		2015-04-04 11:46:10.535838
VC20211	76bp		X (Bases Mapped)	17634832		2015-04-04 11:46:10.535838
VC20211	76bp		IV (Breadth of Coverage)	0.988631305359		2015-04-04 11:46:10.535838
VC20211	76bp		IV (Sum of Depths)	299781646		2015-04-04 11:46:10.535838
VC20211	76bp		IV (Length)	17493829		2015-04-04 11:46:10.535838
VC20211	76bp		IV (Depth of Coverage)	17.1364225636		2015-04-04 11:46:10.535838
VC20211	76bp		IV (Bases Mapped)	17294947		2015-04-04 11:46:10.535838
VC20211	76bp		III (Breadth of Coverage)	0.978054747018		2015-04-04 11:46:10.535838
VC20211	76bp		III (Sum of Depths)	228419834		2015-04-04 11:46:10.535838
VC20211	76bp		III (Length)	13783801		2015-04-04 11:46:10.535838
VC20211	76bp		III (Depth of Coverage)	16.5716143174		2015-04-04 11:46:10.535838
VC20211	76bp		III (Bases Mapped)	13481312		2015-04-04 11:46:10.535838
VC20288	76bp		I (Breadth of Coverage)	0.990767980805		2015-04-04 11:48:55.487149
VC20288	76bp		I (Sum of Depths)	217311566		2015-04-04 11:48:55.487149
VC20288	76bp		I (Length)	15072434		2015-04-04 11:48:55.487149
VC20288	76bp		I (Depth of Coverage)	14.4178150656		2015-04-04 11:48:55.487149
VC20288	76bp		I (Bases Mapped)	14933285		2015-04-04 11:48:55.487149
VC20288	76bp		nuclear (Depth of Coverage)	14.4083642305		2015-04-04 11:48:55.487149
VC20288	76bp		nuclear (Length)	100272607		2015-04-04 11:48:55.487149
VC20288	76bp		nuclear (Sum of Depths)	1444764244		2015-04-04 11:48:55.487149
VC20288	76bp		nuclear (Breadth of Coverage)	0.992956271696		2015-04-04 11:48:55.487149
